Summary,Text,Class,Identifier,Court
" TRIBUTÁRIO –  AGRAVO DE INSTRUMENTO –  AÇÃO DECLARATÓRIA –  MUNICÍPIO DE MOCOCA –  ITBI –  Insurgência contra r. decisão que deferiu a antecipação da tutela. Recurso interposto pelo Município.ANTECIPAÇÃO DE TUTELA –  Nos termos do artigo 300 do Código de Processo Civil de 2015, a tutela de urgência poderá ser concedida nos casos em que houver elementos que evidenciem a probabilidade do direito e o perigo de dano ou o risco ao resultado útil do processo –  Sem que sejam vislumbrados tais pressupostos, inviável a antecipação –  A imunidade em relação ITBI, prevista no inciso I do § 2º do art. 156 da Constituição Federal, não alcança o valor dos bens que exceder o limite do capital social a ser integralizado –  Tese 796 fixada pelo C. Supremo Tribunal Federal no julgamento do Recurso Extraordinário nº 796.376 –  Precedente deste E. Tribunal de Justiça –  Inexistência, a princípio de provas para afastar a presunção de legitimidade e regularidade do ato administrativo –  Necessidade de dilação probatória –  Pleito de suspensão da exigibilidade do crédito –  Conforme o disposto no artigo 151, II do Código Tributário Nacional, o depósito integral suspende a exigibilidade do crédito tributário –  No caso, não houve depósito –  Suspensão da exigibilidade que não deve ser concedida –  Precedentes do C. STJ e dessa C. Câmara –  Inexistência de probabilidade do direito –  Ausência dos requisitos legais necessários que autorizem a concessão da tutela antecipada –  Decisão reformada –  Recurso provido. ",ecurso provido. ,Procedente,2117473-41.2021.8.26.0000,TJSP
" TRIBUTÁRIO –  APELAÇÃO –  AÇÃO ANULATÓRIA –  MUNICÍPIO DE SOROCABA –  TAXA DE REMOÇÃO DE LIXO –  EXERCÍCIOS DE 2016 E 2017 –  Sentença que julgou procedente a ação –  Apelo da municipalidade.TAXA DE COLETA DE LIXO –  A cobrança da taxa remunera serviço público específico e divisível, não representando, pois, afronta à ordem constitucional ou à legislação tributária –  Teor da Súmula Vinculante nº 19 do Supremo Tribunal Federal e precedentes desta C. Câmara em casos envolvendo o mesmo Município.Sentença reformada –  Recurso provido. ",ecurso provido. ,Procedente,1025077-36.2020.8.26.0602,TJSP
" TRIBUTÁRIO - AGRAVO DE INSTRUMENTO –  EXECUÇÃO FISCAL –  MUNICÍPIO DE DRACENA. Decisão que determinou ao Município a digitalização dos autos no prazo de 30 (trinta) dias. –  Recurso interposto pelo Município.DA DIGITALIZAÇÃO DO PROCESSO –  O Comunicado CG nº 466/2020 deste E. Tribunal de Justiça disciplinou o período transitório de fechamento das unidades cartorárias em razão da pandemia causada pelo SARS-COV-2, facultando às partes a possibilidade de digitalização dos autos a fim de se ter acesso aos processos que tramitam na forma física –  Regulamentação realizada por este Tribunal que se trata de faculdade do interessado, não podendo ser imposta pelo Poder Judiciário –  Precedentes desta C. Câmara –  No caso dos autos, considerando que o Município não manifestou qualquer interesse na digitalização dos autos de origem, não há nada que justifique tal imposição –  Impossibilidade, no entanto, de transferir referida obrigação de digitalização à Serventia Judicial, pois nos termos do item 9 do Comunicado CG nº 466/2020, a viabilidade da digitalização de autos pela unidade judicial somente pode ser avaliada e determinada pelo próprio magistrado e desde que não haja prejuízo ao andamento regular dos demais feitos –  Precedente desta C. Câmara em caso análogo.Decisão reformada –  Recurso provido. ",ecurso provido. ,Procedente,2182131-74.2021.8.26.0000,TJSP
" AGRAVO DE INSTRUMENTO –  EXECUÇÃO FISCAL –  ISS –  EXERCÍCIOS DE 2013 A 2017 –  MUNICÍPIO DE ROSEIRA. Decisão que determinou a suspensão do andamento do feito com o seu posterior arquivamento. Recurso interposto pelo exequente. DO ARQUIVAMENTO DO FEITO –  Nos termos do artigo 40 da Lei Federal nº 6.830 de 1980, o juiz suspenderá o curso da execução fiscal quando não for localizado o devedor ou não forem encontrados bens passíveis de penhora. Nesses casos, após decorrido o prazo de um ano, o juiz determinará o arquivamento do feito –  Entretanto, caso sejam encontrados o executado ou bens passíveis de penhora, os autos serão desarquivados e a execução terá prosseguimento –  Entendimento do Superior Tribunal de Justiça no sentido de ser dispensável a intimação do exequente quando ele próprio requerer a suspensão da execução, bem como a intimação do arquivamento do feito. No caso dos autos, o Município requereu a realização de pesquisa de bens do executado pelos sistemas SisbaJud, RenaJud e InfoJud –  O MM. Juiz, por sua vez, indeferiu o pedido do Município e determinou a suspensão do feito com o posterior arquivamento dos autos, nos termos do artigo 40, §2º da Lei de Execuções Fiscais –  Contudo, observa-se que sequer restou frustrada a tentativa de localização de bens da executada passíveis de penhora, de modo que não se verificam os pressupostos aptos a ensejar a suspensão do feito conforme previsto no artigo 40, §2º da Lei de Execuções Fiscais –  Indevida a determinação de suspensão.Decisão reformada –  Recurso provido. ",ecurso provido. ,Procedente,2177874-06.2021.8.26.0000,TJSP
" TRIBUTÁRIO - AGRAVO DE INSTRUMENTO –  EXECUÇÃO FISCAL –  MUNICÍPIO DE DRACENA. Decisão que determinou ao Município a digitalização dos autos no prazo de 30 (trinta) dias. –  Recurso interposto pelo Município.DA DIGITALIZAÇÃO DO PROCESSO –  O Comunicado CG nº 466/2020 deste E. Tribunal de Justiça disciplinou o período transitório de fechamento das unidades cartorárias em razão da pandemia causada pelo SARS-COV-2, facultando às partes a possibilidade de digitalização dos autos a fim de se ter acesso aos processos que tramitam na forma física –  Regulamentação realizada por este Tribunal que se trata de faculdade do interessado, não podendo ser imposta pelo Poder Judiciário –  Precedentes desta C. Câmara –  No caso dos autos, considerando que o Município não manifestou qualquer interesse na digitalização dos autos de origem, não há nada que justifique tal imposição –  Impossibilidade, no entanto, de transferir referida obrigação de digitalização à Serventia Judicial, pois nos termos do item 9 do Comunicado CG nº 466/2020, a viabilidade da digitalização de autos pela unidade judicial somente pode ser avaliada e determinada pelo próprio magistrado e desde que não haja prejuízo ao andamento regular dos demais feitos –  Precedente desta C. Câmara em caso análogo.Decisão reformada –  Recurso provido. ",ecurso provido. ,Procedente,2179740-49.2021.8.26.0000,TJSP
" EMBARGOS DE DECLARAÇÃO –  APELAÇÃO –  EXECUÇÃO FISCAL –  MUNICÍPIO DE PAULÍNIA –  Acórdão que não conheceu do recurso.ALEGAÇÃO DE ERRO MATERIAL –  OCORRÊNCIA - Consideração equivocada quanto ao valor utilizado para fins de alçada, nos termos do artigo 34 da Lei de Execuções Fiscais –  Acolhimento dos embargos –  Considerando-se a efetiva data da distribuição da ação, verifica-se que o valor da execução fiscal é superior ao valor de alçada, sendo cabível o recurso de apelação, o qual se passa a analisar.INTERESSE DE AGIR –  VALOR IRRISÓRIO –  CAUSA SUPERIOR A 50 ORTNs –  A extinção da ação executiva ao fundamento de que o valor da causa é irrisório é inadmissível –  Inteligência da Súmula 452 do Superior Tribunal de Justiça –  Precedentes do C. Supremo Tribunal Federal e do C. Superior Tribunal de Justiça –  Execução fiscal que deve prosseguir.Embargos de declaração acolhidos, com efeitos modificativos. Sentença reformada –  Recurso de apelação do Município provido. ",cípio provido. ,Procedente,1501038-18.2021.8.26.0428,TJSP
" APELAÇÃO –  Sentença que julgou procedente a representação do adolescente pela prática de ato infracional análogo ao crime previsto no artigo 33, ""caput"", da lei 11.343/2006, aplicando medida socioeducativa de liberdade assistida –  Apelo ministerial pretendendo a reforma da r. sentença para aplicar ao adolescente a medida socioeducativa de semiliberdade –  Possibilidade –  Medida socioeducativa de semiliberdade legítima, nos termos do artigo 120, § 2º, c/c artigo 122, inciso I,  e § 2º - Medida que se mostra como a mais adequada à gravidade abstrata e concreta do ato infracional, bem como às condições pessoais do adolescente que, embora primário, vem se estruturando no meio infracional  –  Apelação provida, com observações.. ","ndo no meio infracional  –  apelação provida, com observações.. ",Procedente,1503383-66.2020.8.26.0015,TJSP
" HABEAS CORPUS –  Execução de medida socioeducativa de internação –  Ato infracional equiparado a roubo –  Decisão que indeferiu a progressão da medida e determinou a intensificação das intervenções –  Relatórios técnicos evidenciaram a satisfatória evolução do processo pedagógico - Finalidade da medida de internação atingida –  Possibilidade de progressão - Substituição da internação por liberdade assistida –  Parecer do Ministério Público de origem favorável à progressão da medida - Ordem concedida, ratificando a liminar, com observação. ","da medida - ordem concedida, ratificando a liminar, com observação. ",Procedente,2176937-93.2021.8.26.0000,TJSP
" Apelação –  Mandado de Segurança –  Servidora Pública Estadual. Remoção por união de cônjuges. Para ocorrer a transferência é necessário que o cônjuge seja servidor, que haja vaga na unidade pretendida e que a transferência não prejudique o serviço público. Há vagas na unidade prisional para onde a servidora pretende ser transferida. Há interesse público na transferência. Dá-se provimento ao recurso, com observação. ","co na transferência. dá-se provimento ao recurso, com observação. ",Procedente,1004126-17.2019.8.26.0356,TJSP
" APELAÇÃO –  Servidor público estadual inativo –  Dias de licença-prêmio adquiridos e não gozados na ativa –  Sentença de improcedência sob o fundamento de prescrição –  Insurgência –  Cabimento –  Inteligência do art. 240, do CPC –  Ausência de prescrição –  Julgamento da demanda nos termos do art. 1.013, §4º, do CPC –  Cabimento da indenização requerida, sob pena de enriquecimento sem causa da Administração –  Consectários legais conforme o quanto decidido nos Temas nº 810/STF e nº 905/STJ –  Honorários advocatícios fixados por equidade –  SENTENÇA REFORMADA –  RECURSO PROVIDO. ",ecurso provido. ,Procedente,1017801-48.2020.8.26.0506,TJSP
" APELAÇÃO –  Embargos à execução –  ICMS –  Pleito de anulação de auto de infração e consequente certidão de dívida ativa –  Sentença de parcial procedência que reconheceu apenas a ilegalidade dos juros de mora cobrados com fundamento na Lei Estadual nº 13.918/2009 –  Recurso da embargante –  Preliminar de cerceamento de defesa afastada - No caso de creditamento indevido de ICMS, fica caracterizado o recolhimento a menor de ICMS (já que uma parte do tributo foi, de toda sorte, paga), passando a fluir do fato gerador o prazo de 5 (cinco) anos para que o Fisco estadual proceda ao lançamento da diferença eventualmente apurada, nos moldes do que preconiza o artigo 150, § 4º, do CTN - A partir do momento em que o sujeito passivo da obrigação tributária declarou o crédito tributário que entendia devido, houve o reconhecimento do fato gerador do ICMS e, por conseguinte, o Fisco já tinha condições de fiscalizar, com o fito de homologar, ou não, o pagamento realizado –  Orientação mais recente do Superior Tribunal de Justiça –  Na espécie, o creditamento indevido pretensamente ocorreu no período de janeiro de 2011 a maio de 2012 (item I.1 do AIIM) e de junho de 2012 a março de 2013 (item I.2 do AIIM), enquanto o lançamento e a notificação da diferença apurada deu-se em setembro de 2016, por meio da lavratura do AIIM – Necessário, assim, que se reconheça a decadência parcial dos débitos relativos a fatos geradores ocorridos anteriormente a setembro de 2011 –  Fatos geradores que ocorreram na vigência do Decreto Estadual nº 54.897/2009 que acrescentou o artigo 27 ao Anexo III do RICMS: ""Na saída interestadual de carne e demais produtos comestíveis resultantes do abate de aves, frescos, resfriados, congelados, salgados, secos, temperados ou defumados para conservação, desde que não enlatados ou cozidos, promovida por estabelecimento abatedor que efetue o abate neste Estado, este estabelecimento poderá creditar-se de importância equivalente à aplicação do percentual de 7% (sete por cento) sobre o valor da saída interestadual, em substituição ao aproveitamento de quaisquer outros créditos"" –  Havia, portanto, autorização para realização do creditamento efetuado, diante do enquadramento das operações realizadas na hipótese acima prevista –  Ainda que a contribuinte tenha equivocadamente preenchido as GIAs com fundamento legal que havia sido revogado, é certo que a Administração Pública possuía o dever de conhecimento de que a legislação estadual atualizada permitia o referido creditamento –  Mero erro formal de preenchimento não possui o condão de afastar o direito da embargante –  Nulidade da infração registrada no item I.1 do AIIM –  Multa confiscatória não configurada, uma vez que observou o limite, fixado pela jurisprudência, de 100% do valor do tributo, devendo tão somente se adequar em relação ao débito restante no AIIM –  Reforma da sentença para reconhecer (i) a ocorrência da decadência dos débitos originários dos fatos geradores ocorridos anteriormente a 21.09.2011; e (ii) a nulidade parcial do AIIM nº 4.083.080-9 somente em relação a seu item I.1, diante da vigência do Decreto Estadual nº 54.897/2009 –  Recurso da Fazenda Pública –  Honorários advocatícios que devem ser arbitrados por apreciação equitativa, respeitando-se a proporção da sucumbência e os critérios do art. 85, §2º, CPC/15 –  Reforma parcial da sentença –  Parcial provimento do recurso da autora e provimento do recurso da FESP. ",cial provimento do recurso da autora e provimento do recurso da fesp. ,Procedente,1000912-42.2020.8.26.0272,TJSP
" ASSISTÊNCIA JUDICIÁRIA. Novo CPC, apesar de ter revogado a Lei nº 1.060/50, não criou direito amplo e absoluto, permitindo ao juiz indeferir o benefício se houver fundadas razões para tanto. No caso, ausentes elementos que pudessem levar ao indeferimento, de rigor a reforma da decisão para conceder o pedido, até porque a assistência por advogado particular, não constitui obstáculo para tanto, por expressa disposição legal (art. 99, § 4º, do CPC/2015).RECURSO PROVIDO. ",ecurso provido. ,Procedente,2106064-68.2021.8.26.0000,TJSP
" APELAÇÃO CÍVEL. Mandado de Segurança.  ICMS. Regime de substituição tributária. Requerimento para assegurar o direito de não aplicar os IVA-ST, previsto no item 3 do § 1º do art. 2º da Portaria CAT 06/21, alterada pela Portaria CAT 12/2021, para determinação da base de cálculo do ICMS-ST nas operações com ovos de Páscoa no exercício de 2021, impedindo-se, inclusive, a prática de quaisquer atos constritivos diretos ou mesmo indiretos, como eventualmente decorrentes de outros tributos a ele atrelado, que objetivem a cobrança do imposto.  Alegação de violação ao princípio da anterioridade. Inocorrência. Legislação que prevê parcela variável em relação ao ICMS. Ausência de majoração de tributo. Mera adequação do Índice de Valor Adicionado Setorial – IVA-ST.  Sentença reformada. Reexame necessário e recurso fazendário providos.  ",rio providos.  ,Procedente,1013801-69.2021.8.26.0053,TJSP
" AÇÃO REVISIONAL DE CONTRATO C/C REPETIÇÃO DE INDÉBITO –  FINANCIAMENTO DE VEÍCULO - SENTENÇA DE IMPROCEDÊNCIA –  APELAÇÃO DA AUTORA- O CDC é aplicável aos contratos bancários (Súmula 297 do STJ), mas a sua incidência não resulta na automática desvalia das cláusulas do contrato de adesão –  Sentença mantida.–  Possibilidade de revisão contratual que decorre do próprio sistema jurídico (artigos 478 e 480 do CC e artigo 6º, V, do CDC).- Juros –  As instituições financeiras não estão sujeitas ao limite estabelecido na Lei de Usura, podendo cobrar juros acima de 12% ao ano –  Sentença mantida.- Não há capitalização de juros no caso dos autos, pois se trata de empréstimo contraído para ser pago em parcelas fixas, no qual os juros são calculados no início e diluídos ao longo do prazo, não ocorrendo incidência de novos juros sobre aqueles anteriores –  Sentença mantida.- A utilização do Sistema Francês de Amortização (Tabela Price), por si só, não implica a prática de capitalização de juros –  Sentença mantida.- Tarifas –  Serviço de terceiro, avaliação de bem e registro de contrato –  Legalidade da cobrança não abordada na inicial e não analisada pela sentença recorrida –  Impossibilidade de discussão de tal questão em sede de recurso –  Não conhecimento. Recurso não provido, na parte conhecida.  ",rte conhecida.  ,Procedente,1007626-15.2021.8.26.0100,TJSP
" REPARAÇÃO DE DANOS MATERIAL E MORAL –  SENTENÇA DE IMPROCEDÊNCIA –  APELAÇÃO DO AUTOR–  Atraso de voo - Fato indiscutível, porquanto admitido pela própria ré - Alegação de excludente de responsabilidade, em razão da necessidade de readequação da malha aeroviária - Irrelevância - Circunstâncias inerentes ao risco da atividade -Responsabilidade objetiva da ré - Dano moral configurado - Dano material comprovado - Sentença reformada.Recurso provido. ",ecurso provido. ,Procedente,1060996-43.2020.8.26.0002,TJSP
" AÇÃO REVISIONAL DE CONTRATO C.C. PEDIDO INCIDENTAL DE EXIBIÇÃO DE CONTRATO –  CREFISA –  SENTENÇA DE PARCIAL PROCEDÊNCIA –  APELAÇÃO DO AUTOR- Preliminar de não conhecimento da apelação, deduzida pela apelada –  Não acolhimento –  Recurso que ataca os fundamentos da sentença.- Juros remuneratórios –  Contrato que prevê percentual muito superior à média de mercado divulgada pelo BACEN –  Abusividade dos juros verificada –  Determinação de repetição simples dos valores pagos a maior - Sentença reformada.Recurso provido. ",ecurso provido. ,Procedente,1004534-14.2021.8.26.0590,TJSP
" Apelação. Crime de tráfico de drogas. Recurso do Réu. Materialidade, autoria e traficância demonstradas. Aplicação do redutor especial de penas. Não cabimento. Substituição da pena privativa de liberdade por penas restritivas de direitos. Não cabimento. Recurso do Ministério Público. Fixação de regime inicial semiaberto. Possibilidade e necessidade. Não provimento ao recurso do Réu. Provimento ao recurso do Ministério Público. ",to ao recurso do réu. provimento ao recurso do ministério público. ,Procedente,0000079-90.2016.8.26.0592,TJSP
" Prestação de serviços - Fornecimento de energia elétrica - Ação regressiva de reparação de danos materiais - Demanda de seguradora subrrogada nos direitos de segurados, em face de concessionária de serviço público - Sentença de improcedência - Recurso da autora –  Reforma do julgado - Cabimento –  Existência de prova documental em torno da queima dos equipamentos eletroeletrônicos, ocasionada por oscilação na rede de distribuição de energia elétrica - Responsabilidade objetiva presente - Inteligência do art. 37, §6º, da CF, e do art. 22, do CDC - Fortuito interno - Suficiência quanto à demonstração do dano e do nexo de causalidade - Indenização devida. Apelo da autora provido.  ",utora provido.  ,Procedente,1007679-51.2021.8.26.0114,TJSP
" Apelação. Compromisso de compra e venda. Rescisão de contrato e restituição de quantias. Improcedência do pedido em relação a um dos réus e procedência relativamente ao outro. Inconformismo da autora. Cabimento. Reconhecimento, pelo juízo ""a quo"" de que a corré, embora parte legítima, não teria participado, na prática, da venda do imóvel, mas apenas o corréu em razão, exclusivamente, da existência de contrato firmado entre ambos, envolvendo o mesmo imóvel, cuja responsabilidade seria apenas daquele. Impossibilidade de se excluir a corré da relação obrigacional firmada junto à autora. Eventuais prejuízos que a corré possa ter experimentado deverá ser formulado em ação própria, contra o causador do dano. Reconhecimento. Prova induvidosa acerca do inadimplemento contratual dos réus pela não entrega do imóvel à autora. Rescisão e restituição de quantias. Procedência dos pedidos. Reforma para julgá-los procedentes com relação também à corré. Recurso provido. ",ecurso provido. ,Procedente,1024621-07.2018.8.26.0554,TJSP
" OBRIGAÇÃO DE FAZER. Instrumento de cessão e transferência de direitos creditórios sobre cota de consórcio cancelada. Inaplicabilidade da cláusula prevista no ""contrato de adesão para grupo de consórcio"" que prevê a necessidade de prévia e expressa anuência da administradora do consórcio para transferência da cota a terceiros. Regra que trata dos direitos e obrigações de consorciado ativo. Caso concreto que versa sobre cessão de crédito de cota de consórcio cancelada. Desnecessidade da anuência do devedor, bastando que seja notificado para que tome conhecimento da cessão. RECURSO PROVIDO.  ",curso provido.  ,Procedente,1113740-12.2020.8.26.0100,TJSP
" DECLARATÓRIA DE INEXIGIBILIDADE DE DÉBITO C.C. RESTITUIÇÃO DE VALORES E INDENIZAÇÃO POR DANO MORAL. Empréstimo consignado. Alegação da autora que desconhece o contrato que deu origem a descontos em seu benefício previdenciário. Contestação da assinatura aposta no instrumento contratual acostado pelo banco. Imprescindibilidade da prova pericial grafotécnica, requerida pela autora, para comprovar a autenticidade da assinatura lançada nos documentos apresentados pela instituição financeira. Cerceamento de defesa caracterizado. Sentença anulada. RECURSO PROVIDO.  ",curso provido.  ,Procedente,1000603-64.2021.8.26.0311,TJSP
" PROCESSO CIVIL –  Cartão de crédito - Ilegitimidade passiva –  Administradora de cartão de crédito –  Inocorrência - O serviço de cartão de crédito não é prestado unicamente pela administradora do cartão, havendo na realidade verdadeira cadeia de colaboração entre o Banco, a entidade titular da ""bandeira"" e o estabelecimento comercial, agindo todos de maneira conjunta e coordenada –  Responsabilidade solidária –  Art. 7º, parágrafo único, do CDC –  A ré responde solidariamente pelos defeitos na prestação dos serviços, nos termos do art. 14 do CDC –  Legitimidade passiva configurada - Preliminar rejeitada.RESPONSABILIDADE CIVIL –  Cartão de crédito –  Autora que realizou procedimento cirúrgico e, ao pagar com o cartão de crédito administrado pela ré, teve equivocadamente parcelado o débito com incidência de juros –  Incontroverso nos autos o cancelamento da operação questionada pela autora (referente ao procedimento cirúrgico) e a realização do estorno integral dos seus valores na fatura de março de 2018 –  Cobrança da última parcela do débito questionado, efetuada na fatura de abril de 2018, que não foi indevida, pois a autora já havia recebido o respectivo estorno da compra cancelada em março de 2018 –  Falta de pagamento integral da fatura de abril 2018 gerou o parcelamento automático da fatura e a cobrança de juros –  Inexistência de cobrança indevida e de falha na prestação dos serviços da ré - Ré provou a existência de fato impeditivo, modificativo ou extintivo do direito da autora (cf. art. 333, II, do CPC) –  Dano moral não configurado –  Sentença reformada –  Ação indenizatória improcedente.HONORÁRIOS ADVOCADTÍCIOS –  Sucumbente, a autora é condenada ao pagamento das custas processuais e dos honorários advocatícios de 10% sobre o valor da causa.Recurso provido.  ",curso provido.  ,Procedente,1006478-28.2019.8.26.0006,TJSP
" PROCESSO CIVIL –  Valor da causa –  Ainda que o tema consubstancie questão de ordem pública, a sua proposição (com a consequente devolução ao conhecimento da Turma Julgadora) só poderia ser feita pela parte, e não pelos advogados que a representam - A atuação do advogado está limitada à representação processual da parte (cf. art. 103 do CPC) e ele não tem legitimidade para, em nome próprio, pretender alterar o valor da causa, questão presa unicamente à iniciativa de seu constituinte.HONORÁRIOS ADVOCATÍCIOS –  Embargos à execução julgados improcedentes –  Sentença que arbitrou a verba honorária em R$ 50.000,00 - Inadmissibilidade –  Apreciação equitativa –  Descabimento na espécie –  Aplicação do § 8º do art. 85 do CPC é reservada às causas em que for inestimável ou irrisório o proveito econômico ou, ainda, quando o valor da causa for muito baixo –  Aos embargos à execução foi atribuído o valor de R$ 45.178.524,43 e os honorários são fixados em 10% sobre tal base de cálculo –  Aplicação do art. 85, § 2º, do CPC –  Precedentes da 2ª Seção do STJ - Sentença reformada.Recurso provido. ",ecurso provido. ,Procedente,1001178-70.2019.8.26.0011,TJSP
" APELAÇÃO CÍVEL - AÇÃO DE OBRIGAÇÃO DE FAZER DE FORNECIMENTO DE ATENDIMENTO HOME CARE –  SENTENÇA PARCIALMENTE PROCEDENTE, QUE CONDENOU O PLANO DE SAÚDE SOMENTE A CUSTEAR AS SESSÕES DE FISIOTERAPIA DOMICILIAR –  INCONFORMISMO DAS PARTES –  AUTORA PORTADORA DE QUADRO MANIFORME - CID 10 F 06.3 - TRANSTORNOS DO HUMOR (AFETIVOS) ORGÂNICOS, CUJOS SINTOMAS SÃO HUMOR ELADO COM BAIXO LIMIAR PARA IRRITABILIDADE, HIPERBULIA E INQUIETAÇÃO PSICOMOTORA –  RELATÓRIOS MÉDICOS QUE INDICAM A NECESSIDADE DE HOME CARE E CUIDADORES –  PROCESSO JULGADO NO ESTADO DA LIDE – NECESSIDADE DE PROVAS PARA AFERIR SE A NECESSIDADE É DE HOME CARE OU CUIDADORES – RECURSO PROVIDO PARA ANULAR A SENTENÇA DE OFICIO E DETERMINAR A REALIZAÇÃO DE PROVA PERICIAL. ","do com baixo limiar para irritabilidade, hiperbulia e inquietação psicomotora –  relatórios médicos que indicam a necessidade de home care e cuidadores –  processo julgado no estado da lide – necessidade de provas para aferir se a necessidade é de home care ou cuidadores – recurso provido para anular a sentença de oficio e determinar a realização de prova pericial. ",Procedente,1069765-71.2019.8.26.0100,TJSP
" AÇÃO DE COBRANÇA. LOTEAMENTO. TAXA ASSOCIATIVA. Ação ajuizada por associação em face dos proprietários de imóvel em loteamento, pretendendo a cobrança de taxas associativas vencidas e não pagas. 1. REsp 1280871/SP que, em regime de recursos repetitivos (art. 543-C do CPC), firmou entendimento de que ""As taxas de manutenção criadas por associações de moradores não obrigam os não associados ou que a elas não anuíram"". Conclusão que não afasta a possibilidade da associação ser ressarcida pelos gastos efetuados em benefício do proprietário, em pleito fundamentado no enriquecimento sem causa (art. 884 do CC), conforme ressalva da Min. MARIA ISABEL GALLOTTI em seu voto no caso. Serviços prestados, sem oposição, que beneficiam os proprietários, direta e indiretamente, e demandam, necessariamente, dispêndio financeiro que podem ser cobrados. Obrigação derivada da vedação ao enriquecimento. Desnecessidade de ingresso com pleito indenizatório. Ressarcimento pelo rateio das despesas efetuadas, relativas, em regra, a serviços indivisíveis, que pode ser representado pelas taxas cobradas, caso demonstrada administração séria do loteamento. Exigir a comprovação específica de cada serviço prestado efetivamente ao imóvel implicaria em probatio diabólica. Condenação ao ressarcimento devida. 3. Hipótese em que, ademais, os adquirentes, embora não associados, anuíram com os serviços prestados quando da celebração do compromisso de compra e venda. Situação que não admite a aplicação do precedente tema 492 do STF.4. Aplicação de multa. Impossibilidade. Relação extracontratual. Legislação sobre condomínio edilício inaplicável. Sanção que não pode advir de analogia. 5. Juros de mora a partir da citação. Relação extracontratual. Correção monetária a partir de cada vencimento.6. Recurso provido. ",ecurso provido. ,Procedente,1005449-34.2020.8.26.0223,TJSP
" ASSOCIAÇÃO. Autora pretende a restituição em dobro de valores cobrados pela associação ré, bem como indenização por danos morais. Sentença de improcedência. Apelo da autora. Requerida que deixou de fornecer os documentos necessários à realização de perícia grafotécnica na suposta autorização para realização dos descontos. Autora com idade já avançada e que foi vítima de descontos indevidos em sua aposentadoria, perpetrados por entidade cuja finalidade deveria ser a defesa dos direitos dos aposentados. Associação que figura como ré em diversos processos fundados na mesma cobrança indevida. Conduta ilegal e reiterada de violação aos direitos dos aposentados que deve ser coibida. Danos morais fixados em quantum adequado ao caráter punitivo e compensatório da medida. Recurso provido, com determinação para expedição de ofício ao MP. ","ecurso provido, com determinação para expedição de ofício ao mp. ",Procedente,1004044-06.2020.8.26.0047,TJSP
" APELAÇÃO CRIMINAL –  FURTO QUALIFICADO E CORRUPÇÃO DE MENORES –  PRETENDIDA FIXAÇÃO DO REGIME SEMIABERTO –  POSSIBILIDADE –  A despeito da reincidência do acusado e das circunstâncias judiciais desfavoráveis, não tendo os crimes ora apreciados sido praticados mediante violência ou grave ameaça à pessoa, o regime inicial semiaberto se mostra adequado e suficiente para a reprovação das condutas. Recurso provido, para fixar o regime inicial semiaberto. ","as condutas. recurso provido, para fixar o regime inicial semiaberto. ",Procedente,1501888-18.2020.8.26.0037,TJSP
" Agravo de instrumento –  Obrigação de fazer –  Cumprimento de sentença –  Prestação de serviços –  Telefonia –  Conversão da obrigação em perdas e danos –  Possibilidade –  Indisponibilidade física do cabeamento necessário e imprescindível à conclusão do procedimento de migração de tecnologias relativas aos serviços ofertados –  Impossibilidade de cumprimento da tutela específica, pelo resultado prático buscado pelo credor, que justifica sua conversão em perdas e danos –  Inteligência do artigo 499 do CPC –  Reconhecimento –  Precedentes –  Inviabilidade de se perseguir objeto inalcançável –  Direito do devedor de que a efetivação da tutela jurisdicional se faça do modo que lhe seja menos gravoso –  Artigo 805 do CPC –  Astreintes –  Natureza de tutela jurisdicional assecuratória de obrigação exequível –  Cominação da sanção coercitiva quando já existente causa impeditiva do cumprimento da obrigação –  Descabimento –  Exclusão da multa –  Possibilidade –  Inteligência do artigo 537, §1º e incisos I e II, do CPC –  Decisão que comina astreintes que não preclui, e tampouco faz coisa julgada –  REsp 1333988/SP, processado sob o rito dos repetitivos –  Artigo 1.036 do CPC –  Pretensão acolhida –  Decisão reformada.Recurso provido. ",ecurso provido. ,Procedente,2190612-26.2021.8.26.0000,TJSP
